alpha,gamma,sigma,activation,minimized_quantity,lambda_opt
10.552525252525252,1.0,0.5,matching,error,0.09692513624480828
10.753535353535353,1.0,0.5,matching,error,0.0969200551713024
10.954545454545453,1.0,0.5,matching,error,0.09692162229666398
11.155555555555555,1.0,0.5,matching,error,0.09692954002438696
11.356565656565655,1.0,0.5,matching,error,0.09694352054309861
11.557575757575757,1.0,0.5,matching,error,0.09696314945676729
11.758585858585858,1.0,0.5,matching,error,0.09698828871201648
11.959595959595958,1.0,0.5,matching,error,0.09701857509971175
12.16060606060606,1.0,0.5,matching,error,0.09705382897914515
12.36161616161616,1.0,0.5,matching,error,0.09709377065594976
12.562626262626262,1.0,0.5,matching,error,0.09713823258273134
12.763636363636362,1.0,0.5,matching,error,0.09718697676691918
12.964646464646464,1.0,0.5,matching,error,0.09723984749793839
13.165656565656565,1.0,0.5,matching,error,0.09729665567284665
13.366666666666665,1.0,0.5,matching,error,0.09735720491000113
13.567676767676767,1.0,0.5,matching,error,0.09742133926016588
13.768686868686867,1.0,0.5,matching,error,0.09748893780352696
13.969696969696969,1.0,0.5,matching,error,0.097559759616435
14.170707070707069,1.0,0.5,matching,error,0.09763388188152303
14.37171717171717,1.0,0.5,matching,error,0.09771100042805336
14.572727272727272,1.0,0.5,matching,error,0.09779098657954491
14.773737373737372,1.0,0.5,matching,error,0.0978738188355757
14.974747474747474,1.0,0.5,matching,error,0.09795932034281402
15.175757575757574,1.0,0.5,matching,error,0.09804739351833236
15.376767676767676,1.0,0.5,matching,error,0.0981380212877013
15.577777777777778,1.0,0.5,matching,error,0.09823100939729565
15.778787878787877,1.0,0.5,matching,error,0.09832628628404406
15.97979797979798,1.0,0.5,matching,error,0.09842381947468835
16.18080808080808,1.0,0.5,matching,error,0.09852349833960408
16.381818181818183,1.0,0.5,matching,error,0.09862520970540443
16.582828282828284,1.0,0.5,matching,error,0.09872888386937341
16.783838383838383,1.0,0.5,matching,error,0.09883460573129894
16.984848484848484,1.0,0.5,matching,error,0.09894205902859339
17.185858585858586,1.0,0.5,matching,error,0.09905139233900838
17.386868686868688,1.0,0.5,matching,error,0.09916240935478722
17.58787878787879,1.0,0.5,matching,error,0.0992751008467164
17.788888888888888,1.0,0.5,matching,error,0.09938944104546384
17.98989898989899,1.0,0.5,matching,error,0.0995053926917652
18.19090909090909,1.0,0.5,matching,error,0.0996227165098672
18.391919191919193,1.0,0.5,matching,error,0.0997415931141456
18.592929292929295,1.0,0.5,matching,error,0.09986186239477125
18.793939393939393,1.0,0.5,matching,error,0.09998350554989185
18.994949494949495,1.0,0.5,matching,error,0.10010651106745122
19.195959595959597,1.0,0.5,matching,error,0.10023090327446729
19.3969696969697,1.0,0.5,matching,error,0.1003563472940418
19.5979797979798,1.0,0.5,matching,error,0.10048308920266516
19.7989898989899,1.0,0.5,matching,error,0.10061103214405726
20.0,1.0,0.5,matching,error,0.10074004247582281

0.1,1.0,0.5,matching,loss,0.2499415591360515
0.301010101010101,1.0,0.5,matching,loss,0.23100915639594374
0.502020202020202,1.0,0.5,matching,loss,0.21474206115171157
0.703030303030303,1.0,0.5,matching,loss,0.20080907677621285
0.904040404040404,1.0,0.5,matching,loss,0.1888934798039829
1.105050505050505,1.0,0.5,matching,loss,0.17870095358577243
1.3060606060606061,1.0,0.5,matching,loss,0.16996648272647277
1.507070707070707,1.0,0.5,matching,loss,0.16245792464448433
1.708080808080808,1.0,0.5,matching,loss,0.15597636010354732
1.9090909090909092,1.0,0.5,matching,loss,0.1503541153628462
2.11010101010101,1.0,0.5,matching,loss,0.1454514111771001
2.311111111111111,1.0,0.5,matching,loss,0.14115269701072142
2.512121212121212,1.0,0.5,matching,loss,0.13736274458897202
2.713131313131313,1.0,0.5,matching,loss,0.13400321466330142
2.914141414141414,1.0,0.5,matching,loss,0.13100962409626538
3.1151515151515152,1.0,0.5,matching,loss,0.12832877044646282
3.316161616161616,1.0,0.5,matching,loss,0.125916626509107
3.517171717171717,1.0,0.5,matching,loss,0.12373656498807131
3.7181818181818183,1.0,0.5,matching,loss,0.12175800390032507
3.919191919191919,1.0,0.5,matching,loss,0.11995529476902284
4.1202020202020195,1.0,0.5,matching,loss,0.11830678051339048
4.32121212121212,1.0,0.5,matching,loss,0.11679409215447593
4.522222222222221,1.0,0.5,matching,loss,0.11540160057394415
4.723232323232323,1.0,0.5,matching,loss,0.114115912016725
4.924242424242424,1.0,0.5,matching,loss,0.11292548698148556
5.125252525252525,1.0,0.5,matching,loss,0.11182036165441521
5.326262626262626,1.0,0.5,matching,loss,0.11079189363991111
5.5272727272727264,1.0,0.5,matching,loss,0.10983253210367501
5.728282828282827,1.0,0.5,matching,loss,0.10893565802758326
5.929292929292929,1.0,0.5,matching,loss,0.10809550360285686
6.13030303030303,1.0,0.5,matching,loss,0.10730692596879884
6.331313131313131,1.0,0.5,matching,loss,0.10656539224139469
6.532323232323232,1.0,0.5,matching,loss,0.10586689184470163
6.7333333333333325,1.0,0.5,matching,loss,0.1052078342142468
6.934343434343433,1.0,0.5,matching,loss,0.10458502050114446
7.135353535353534,1.0,0.5,matching,loss,0.10399558085835897
7.336363636363636,1.0,0.5,matching,loss,0.10343693803265201
7.537373737373737,1.0,0.5,matching,loss,0.10290677024662392
7.738383838383838,1.0,0.5,matching,loss,0.10240297854439985
7.939393939393939,1.0,0.5,matching,loss,0.10192366781900615
8.14040404040404,1.0,0.5,matching,loss,0.10146711471109579
8.341414141414141,1.0,0.5,matching,loss,0.10103175094033073
8.542424242424241,1.0,0.5,matching,loss,0.10061615043979164
8.743434343434343,1.0,0.5,matching,loss,0.10021901795580905
8.944444444444443,1.0,0.5,matching,loss,0.0998391488373089
9.145454545454545,1.0,0.5,matching,loss,0.09947546253327688
9.346464646464646,1.0,0.5,matching,loss,0.09912693957505643
9.547474747474746,1.0,0.5,matching,loss,0.09879268691144022
9.748484848484848,1.0,0.5,matching,loss,0.09847182063038586
9.949494949494948,1.0,0.5,matching,loss,0.09816358330348307
10.15050505050505,1.0,0.5,matching,loss,0.09786723269460418
10.35151515151515,1.0,0.5,matching,loss,0.09758210359041201
10.552525252525252,1.0,0.5,matching,loss,0.09730758660675275
10.753535353535353,1.0,0.5,matching,loss,0.09704308794240206
10.954545454545453,1.0,0.5,matching,loss,0.0967880764893353
11.155555555555555,1.0,0.5,matching,loss,0.09654206065313237
11.356565656565655,1.0,0.5,matching,loss,0.09630456674096532
11.557575757575757,1.0,0.5,matching,loss,0.09607517647064157
11.758585858585858,1.0,0.5,matching,loss,0.09585346993744931
11.959595959595958,1.0,0.5,matching,loss,0.0956390729928795
12.16060606060606,1.0,0.5,matching,loss,0.09543164181923246
12.36161616161616,1.0,0.5,matching,loss,0.09523082186873251
12.562626262626262,1.0,0.5,matching,loss,0.0950363225534475
12.763636363636362,1.0,0.5,matching,loss,0.09484784883796006
12.964646464646464,1.0,0.5,matching,loss,0.09466512212400499
13.165656565656565,1.0,0.5,matching,loss,0.09448789759715748
13.366666666666665,1.0,0.5,matching,loss,0.09431591234179668
13.567676767676767,1.0,0.5,matching,loss,0.09414894089330789
13.768686868686867,1.0,0.5,matching,loss,0.09398677985442591
13.969696969696969,1.0,0.5,matching,loss,0.09382922218054429
14.170707070707069,1.0,0.5,matching,loss,0.09367607182589067
14.37171717171717,1.0,0.5,matching,loss,0.09352713731695701
14.572727272727272,1.0,0.5,matching,loss,0.09338226946607031
14.773737373737372,1.0,0.5,matching,loss,0.09324128201848503
14.974747474747474,1.0,0.5,matching,loss,0.09310404001813646
15.175757575757574,1.0,0.5,matching,loss,0.09297039243664096
15.376767676767676,1.0,0.5,matching,loss,0.09284018103273661
15.577777777777778,1.0,0.5,matching,loss,0.09271329911385144
15.778787878787877,1.0,0.5,matching,loss,0.09258963259474229
15.97979797979798,1.0,0.5,matching,loss,0.09246903668136172
16.18080808080808,1.0,0.5,matching,loss,0.09235136907124245
16.381818181818183,1.0,0.5,matching,loss,0.0922365930791722
16.582828282828284,1.0,0.5,matching,loss,0.09212455433043848
16.783838383838383,1.0,0.5,matching,loss,0.0920151863433469
16.984848484848484,1.0,0.5,matching,loss,0.09190837913107056
17.185858585858586,1.0,0.5,matching,loss,0.09180403955793169
17.386868686868688,1.0,0.5,matching,loss,0.09170209083940085
17.58787878787879,1.0,0.5,matching,loss,0.09160245935841832
17.788888888888888,1.0,0.5,matching,loss,0.09150504489330955
17.98989898989899,1.0,0.5,matching,loss,0.0914097881147512
18.19090909090909,1.0,0.5,matching,loss,0.09131664074058317
18.391919191919193,1.0,0.5,matching,loss,0.09122549143611831
18.592929292929295,1.0,0.5,matching,loss,0.09113629964858878
18.793939393939393,1.0,0.5,matching,loss,0.0910490053762185
18.994949494949495,1.0,0.5,matching,loss,0.09096353357618792
19.195959595959597,1.0,0.5,matching,loss,0.09087985336548167
19.3969696969697,1.0,0.5,matching,loss,0.09079787033989728
19.5979797979798,1.0,0.5,matching,loss,0.0907175690432162
19.7989898989899,1.0,0.5,matching,loss,0.09063890035131834
20.0,1.0,0.5,matching,loss,0.09056178909322245

0.1,1.0,0.5,matching,evidence,0.08033521840244265
0.301010101010101,1.0,0.5,matching,evidence,0.08032163512928421
0.502020202020202,1.0,0.5,matching,evidence,0.08029501054596862
0.703030303030303,1.0,0.5,matching,evidence,0.08025938679257673
0.904040404040404,1.0,0.5,matching,evidence,0.08021747945215996
1.105050505050505,1.0,0.5,matching,evidence,0.08017175124966386
1.3060606060606061,1.0,0.5,matching,evidence,0.08012098142499148
1.507070707070707,1.0,0.5,matching,evidence,0.08007355977912632
1.708080808080808,1.0,0.5,matching,evidence,0.08002748040422922
1.9090909090909092,1.0,0.5,matching,evidence,0.07998338123399303
2.11010101010101,1.0,0.5,matching,evidence,0.07994205784026713
2.311111111111111,1.0,0.5,matching,evidence,0.07990409268999772
2.512121212121212,1.0,0.5,matching,evidence,0.07986966701892664
2.713131313131313,1.0,0.5,matching,evidence,0.07983880425663549
2.914141414141414,1.0,0.5,matching,evidence,0.07981141551571722
3.1151515151515152,1.0,0.5,matching,evidence,0.07978733700313424
3.316161616161616,1.0,0.5,matching,evidence,0.07976635881006784
3.517171717171717,1.0,0.5,matching,evidence,0.07974824649611795
3.7181818181818183,1.0,0.5,matching,evidence,0.07973275673911227
3.919191919191919,1.0,0.5,matching,evidence,0.0797196475217052
4.1202020202020195,1.0,0.5,matching,evidence,0.07970868601703913
4.32121212121212,1.0,0.5,matching,evidence,0.07969965247495744
4.522222222222221,1.0,0.5,matching,evidence,0.0796923422263839
4.723232323232323,1.0,0.5,matching,evidence,0.07968656785569886
4.924242424242424,1.0,0.5,matching,evidence,0.07968215765516809
5.125252525252525,1.0,0.5,matching,evidence,0.07967895713863492
5.326262626262626,1.0,0.5,matching,evidence,0.07967682680946776
5.5272727272727264,1.0,0.5,matching,evidence,0.0796756411549936
5.728282828282827,1.0,0.5,matching,evidence,0.07967528842897909
5.929292929292929,1.0,0.5,matching,evidence,0.07967566857136901
6.13030303030303,1.0,0.5,matching,evidence,0.07967669192822627
6.331313131313131,1.0,0.5,matching,evidence,0.07967827980429706
6.532323232323232,1.0,0.5,matching,evidence,0.07968036112112922
6.7333333333333325,1.0,0.5,matching,evidence,0.07968287354639977
6.934343434343433,1.0,0.5,matching,evidence,0.07968576097614252
7.135353535353534,1.0,0.5,matching,evidence,0.0796889742819381
7.336363636363636,1.0,0.5,matching,evidence,0.07969246936933856
7.537373737373737,1.0,0.5,matching,evidence,0.07969620702259493
7.738383838383838,1.0,0.5,matching,evidence,0.07970015303000709
7.939393939393939,1.0,0.5,matching,evidence,0.07970427649969981
8.14040404040404,1.0,0.5,matching,evidence,0.07970854995006975
8.341414141414141,1.0,0.5,matching,evidence,0.07971294960902986
8.542424242424241,1.0,0.5,matching,evidence,0.07971745384006945
8.743434343434343,1.0,0.5,matching,evidence,0.07972204339792431
8.944444444444443,1.0,0.5,matching,evidence,0.07972670181350737
9.145454545454545,1.0,0.5,matching,evidence,0.07973141395287259
9.346464646464646,1.0,0.5,matching,evidence,0.0797361665669054
9.547474747474746,1.0,0.5,matching,evidence,0.07974094767830207
9.748484848484848,1.0,0.5,matching,evidence,0.0797457473541032
9.949494949494948,1.0,0.5,matching,evidence,0.07975055620927997
10.15050505050505,1.0,0.5,matching,evidence,0.07975536613283626
10.35151515151515,1.0,0.5,matching,evidence,0.07976016972659057
10.552525252525252,1.0,0.5,matching,evidence,0.07976496114787084
10.753535353535353,1.0,0.5,matching,evidence,0.07976973463137713
10.954545454545453,1.0,0.5,matching,evidence,0.07977448533135756
11.155555555555555,1.0,0.5,matching,evidence,0.07977920873136614
11.356565656565655,1.0,0.5,matching,evidence,0.07978390156140301
11.557575757575757,1.0,0.5,matching,evidence,0.07978856039056159
11.758585858585858,1.0,0.5,matching,evidence,0.07979318238960446
11.959595959595958,1.0,0.5,matching,evidence,0.07979776515375345
12.16060606060606,1.0,0.5,matching,evidence,0.07980230635645642
12.36161616161616,1.0,0.5,matching,evidence,0.0798068046818618
12.562626262626262,1.0,0.5,matching,evidence,0.07981125843409538
12.763636363636362,1.0,0.5,matching,evidence,0.07981566634627828
12.964646464646464,1.0,0.5,matching,evidence,0.07982002739675599
13.165656565656565,1.0,0.5,matching,evidence,0.0798243407482674
13.366666666666665,1.0,0.5,matching,evidence,0.0798286054946442
13.567676767676767,1.0,0.5,matching,evidence,0.07983282159581372
13.768686868686867,1.0,0.5,matching,evidence,0.07983698857608405
13.969696969696969,1.0,0.5,matching,evidence,0.07984110587290276
14.170707070707069,1.0,0.5,matching,evidence,0.07984517159809405
14.37171717171717,1.0,0.5,matching,evidence,0.0798491918172886
14.572727272727272,1.0,0.5,matching,evidence,0.07985316059349971
14.773737373737372,1.0,0.5,matching,evidence,0.0798570792221681
14.974747474747474,1.0,0.5,matching,evidence,0.07986094904789415
15.175757575757574,1.0,0.5,matching,evidence,0.0798647698668714
15.376767676767676,1.0,0.5,matching,evidence,0.07986854199436007
15.577777777777778,1.0,0.5,matching,evidence,0.07987226577180684
15.778787878787877,1.0,0.5,matching,evidence,0.07987593963584727
15.97979797979798,1.0,0.5,matching,evidence,0.0798795701628382
16.18080808080808,1.0,0.5,matching,evidence,0.07988315094622386
16.381818181818183,1.0,0.5,matching,evidence,0.07988668564106219
16.582828282828284,1.0,0.5,matching,evidence,0.07989017428815687
16.783838383838383,1.0,0.5,matching,evidence,0.07989361741312498
16.984848484848484,1.0,0.5,matching,evidence,0.07989701555997823
17.185858585858586,1.0,0.5,matching,evidence,0.07990036930017719
17.386868686868688,1.0,0.5,matching,evidence,0.07990367919222806
17.58787878787879,1.0,0.5,matching,evidence,0.07990694582398475
17.788888888888888,1.0,0.5,matching,evidence,0.07991017004478035
17.98989898989899,1.0,0.5,matching,evidence,0.07991335136870889
18.19090909090909,1.0,0.5,matching,evidence,0.07991649172828397
18.391919191919193,1.0,0.5,matching,evidence,0.07991959119295682
18.592929292929295,1.0,0.5,matching,evidence,0.07992265034960291
18.793939393939393,1.0,0.5,matching,evidence,0.07992566980485957
18.994949494949495,1.0,0.5,matching,evidence,0.07992865015084778
19.195959595959597,1.0,0.5,matching,evidence,0.07993159198011791
19.3969696969697,1.0,0.5,matching,evidence,0.07993449587344369
19.5979797979798,1.0,0.5,matching,evidence,0.0799373624242377
19.7989898989899,1.0,0.5,matching,evidence,0.07994019252510594
20.0,1.0,0.5,matching,evidence,0.07994298555566218
25.0,1.0,0.0,matching,loss,1.039639514273295
50.0,1.0,0.0,matching,loss,1.021558504740174
100.0,1.0,0.0,matching,loss,1.0112617882022925
250.0,1.0,0.0,matching,loss,1.004627057839519
500.0,1.0,0.0,matching,loss,1.0023346077538906
1000.0,1.0,0.0,matching,loss,1.001176607155049
2500.0,1.0,0.0,matching,loss,1.0004679517268447
5000.0,1.0,0.0,matching,loss,1.0002366019003264
10000.0,1.0,0.0,matching,loss,1.0001105561000008
25.0,1.0,0.0,matching,error,1.0380769785908968
50.0,1.0,0.0,matching,error,1.0228558408305082
100.0,1.0,0.0,matching,error,1.01413033905738
250.0,1.0,0.0,matching,error,1.008482508519989
500.0,1.0,0.0,matching,error,1.0065310473705715
1000.0,1.0,0.0,matching,error,1.005497466983249
2500.0,1.0,0.0,matching,error,1.0050184107695803
5000.0,1.0,0.0,matching,error,1.0045368770341947
10000.0,1.0,0.0,matching,error,1.004466728979147

0.5,20.0,0.0,erf,error,0.0028151824840158862,logit
1.0,10.0,0.0,erf,error,0.008112971428754936,logit
1.5,6.666666666666667,0.0,erf,error,0.012298069551490837,logit
2.0,5.0,0.0,erf,error,0.015367185259932935,logit
2.5,4.0,0.0,erf,error,0.017545352426546895,logit
3.0,3.3333333333333335,0.0,erf,error,0.019029533151987462,logit
3.5,2.857142857142857,0.0,erf,error,0.019973854761529963,logit
4.0,2.5,0.0,erf,error,0.02049821889295124,logit
4.5,2.2222222222222223,0.0,erf,error,0.02069794354676929,logit
5.0,2.0,0.0,erf,error,0.020651407520067104,logit
5.5,1.8181818181818181,0.0,erf,error,0.020425552302083812,logit
6.0,1.6666666666666667,0.0,erf,error,0.020079390542993448,logit
6.5,1.5384615384615385,0.0,erf,error,0.019666167962990918,logit
7.0,1.4285714285714286,0.0,erf,error,0.01923402809462996,logit
7.5,1.3333333333333333,0.0,erf,error,0.018825743416768105,logit
8.0,1.25,0.0,erf,error,0.018477701369736622,logit
8.5,1.1764705882352942,0.0,erf,error,0.018218728363397014,logit
9.0,1.1111111111111112,0.0,erf,error,0.018069235306039967,logit
9.5,1.0526315789473684,0.0,erf,error,0.018041161696131517,logit
10.0,1.0,0.0,erf,error,0.01813884010837713,logit

# for n/d = 20, rho = 50

10.0,2.0,0.0,erf,error_pb,0.058059910361275294,logit
2.222222222222222,9.000000000000002,0.0,erf,error_pb,0.05636509842154413,logit
1.25,16.0,0.0,erf,error_pb,0.04578013372062333,logit
0.8695652173913042,23.000000000000004,0.0,erf,error_pb,0.03895242184828116,logit
0.6666666666666665,30.000000000000007,0.0,erf,error_pb,0.034203170503244375,logit
0.5405405405405405,37.00000000000001,0.0,erf,error_pb,0.030769451834674416,logit
0.45454545454545453,44.0,0.0,erf,error_pb,0.028097251274922592,logit
0.392156862745098,51.00000000000001,0.0,erf,error_pb,0.025963132108925372,logit
0.3448275862068965,58.00000000000001,0.0,erf,error_pb,0.024212752547961444,logit
0.30769230769230765,65.00000000000001,0.0,erf,error_pb,0.022744175747079272,logit
0.27777777777777773,72.00000000000001,0.0,erf,error_pb,0.02149632688468296,logit
0.2531645569620253,79.00000000000001,0.0,erf,error_pb,0.02041466119258499,logit
0.23255813953488372,86.0,0.0,erf,error_pb,0.019466039248605075,logit
0.2150537634408602,93.00000000000001,0.0,erf,error_pb,0.0186297052288532,logit
0.2,100.0,0.0,erf,error_pb,0.01788565812569012,logit

10.0,2.0,0.0,erf,error,0.06399650339253773,logit
2.222222222222222,9.000000000000002,0.0,erf,error,0.06573835819692415,logit
1.25,16.0,0.0,erf,error,0.05501771027219826,logit
0.8695652173913042,23.000000000000004,0.0,erf,error,0.04794861721962695,logit
0.6666666666666665,30.000000000000007,0.0,erf,error,0.043018029428244384,logit
0.5405405405405405,37.00000000000001,0.0,erf,error,0.03936338533691645,logit
0.45454545454545453,44.0,0.0,erf,error,0.036526914926312506,logit
0.392156862745098,51.00000000000001,0.0,erf,error,0.034247875719212534,logit
0.3448275862068965,58.00000000000001,0.0,erf,error,0.03236724827975056,logit
0.30769230769230765,65.00000000000001,0.0,erf,error,0.030779398631327563,logit
0.27777777777777773,72.00000000000001,0.0,erf,error,0.029423459640930235,logit
0.2531645569620253,79.00000000000001,0.0,erf,error,0.02824223724837785,logit
0.23255813953488372,86.0,0.0,erf,error,0.027203160449890077,logit
0.2150537634408602,93.00000000000001,0.0,erf,error,0.026279968353750155,logit
0.2,100.0,0.0,erf,error,0.025452695899511966,logit

10.0,2.0,0.0,erf,loss,0.043474686766275764,logit
2.222222222222222,9.000000000000002,0.0,erf,loss,0.024472337442403857,logit
1.25,16.0,0.0,erf,loss,0.01924663998649752,logit
0.8695652173913042,23.000000000000004,0.0,erf,loss,0.016673253566447267,logit
0.6666666666666665,30.000000000000007,0.0,erf,loss,0.015125313463950477,logit
0.5405405405405405,37.00000000000001,0.0,erf,loss,0.014089308496652868,logit
0.45454545454545453,44.0,0.0,erf,loss,0.013347192876023234,logit
0.392156862745098,51.00000000000001,0.0,erf,loss,0.012789653715218265,logit
0.3448275862068965,58.00000000000001,0.0,erf,loss,0.012355645692246032,logit
0.30769230769230765,65.00000000000001,0.0,erf,loss,0.012008346602374948,logit
0.27777777777777773,72.00000000000001,0.0,erf,loss,0.01172423691894578,logit
0.2531645569620253,79.00000000000001,0.0,erf,loss,0.011487576228751666,logit
0.23255813953488372,86.0,0.0,erf,loss,0.011287432732443134,logit
0.2150537634408602,93.00000000000001,0.0,erf,loss,0.011115992135102086,logit
0.2,100.0,0.0,erf,loss,0.010967519724222649,logit

10.0,2.0,0.0,erf,evidence,9.443276380891596e-05,logits
2.222222222222222,9.000000000000002,0.0,erf,evidence,9.443276380891596e-05,logit
1.25,16.0,0.0,erf,evidence,9.443276380891596e-05,logit
0.8695652173913042,23.000000000000004,0.0,erf,evidence,9.443276380891596e-05,logit
0.6666666666666665,30.000000000000007,0.0,erf,evidence,9.443276380891596e-05,logit
0.5405405405405405,37.00000000000001,0.0,erf,evidence,9.443276380891596e-05,logit
0.45454545454545453,44.0,0.0,erf,evidence,9.443276380891596e-05,logit
0.392156862745098,51.00000000000001,0.0,erf,evidence,9.443276380891596e-05,logit
0.3448275862068965,58.00000000000001,0.0,erf,evidence,7.069554814253924e-05,logit
0.30769230769230765,65.00000000000001,0.0,erf,evidence,5.66723619108404e-06,logit
0.27777777777777773,72.00000000000001,0.0,erf,evidence,5.66723619108404e-06,logit
0.2531645569620253,79.00000000000001,0.0,erf,evidence,5.66723619108404e-06,logit
0.23255813953488372,86.0,0.0,erf,evidence,5.66723619108404e-06,logit
0.2150537634408602,93.00000000000001,0.0,erf,evidence,5.66723619108404e-06,logit
0.2,100.0,0.0,erf,evidence,5.66723619108404e-06,logit


10.0,2.0,0.0,erf,evidence,0.009996002180503734,logit
2.222222222222222,9.000000000000002,0.0,erf,evidence,0.009555478385281431,logit
1.25,16.0,0.0,erf,evidence,0.00557408059746745,logit
0.8695652173913042,23.000000000000004,0.0,erf,evidence,0.0036399473367113347,logit
0.6666666666666665,30.000000000000007,0.0,erf,evidence,0.002444458190292855,logit
0.5405405405405405,37.00000000000001,0.0,erf,evidence,0.001606945852345931,logit
0.45454545454545453,44.0,0.0,erf,evidence,0.0009742779207045931,logit
0.392156862745098,51.00000000000001,0.0,erf,evidence,0.0004754933967746514,logit
0.3448275862068965,58.00000000000001,0.0,erf,evidence,7.227388687295762e-05,logit
0.30769230769230765,65.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit
0.27777777777777773,72.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit
0.2531645569620253,79.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit
0.23255813953488372,86.0,0.0,erf,evidence,4.097967601273129e-06,logit
0.2150537634408602,93.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit
0.2,100.0,0.0,erf,evidence,4.097967601273129e-06,logit

10.0,2.0,0.0,erf,evidence,0.009996002180503734,logit
2.222222222222222,9.000000000000002,0.0,erf,evidence,0.0095554783768311,logit
1.25,16.0,0.0,erf,evidence,0.005574080599642943,logit
0.8695652173913042,23.000000000000004,0.0,erf,evidence,0.0036399473340444346,logit
0.6666666666666665,30.000000000000007,0.0,erf,evidence,0.0024444581890931865,logit
0.5405405405405405,37.00000000000001,0.0,erf,evidence,0.001606945852465555,logit
0.45454545454545453,44.0,0.0,erf,evidence,0.000974277921595847,logit
0.392156862745098,51.00000000000001,0.0,erf,evidence,0.0004754933968494274,logit
0.3448275862068965,58.00000000000001,0.0,erf,evidence,7.227388687295762e-05,logit
0.30769230769230765,65.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit
0.27777777777777773,72.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit
0.2531645569620253,79.00000000000001,0.0,erf,evidence,4.097967601273129e-06,logit

